participant,Filename,phonation,interval,H1c_mean,H2c_mean,H4c_mean,A1c_mean,A2c_mean,A3c_mean,H2Kc_mean,H1H2c_mean,H2H4c_mean,H1A1c_mean,H1A2c_mean,H1A3c_mean,H42Kc_mean,H2KH5Kc_mean,CPP_mean,Energy_mean,HNR05_mean,HNR15_mean,HNR25_mean,HNR35_mean,sF0_mean,sF1_mean,sF2_mean,sF3_mean,sF4_mean,sB1_mean,sB2_mean,sB3_mean,sB4_mean,H1c_sd,H2c_sd,H4c_sd,A1c_sd,A2c_sd,A3c_sd,H2Kc_sd,H1H2c_sd,H2H4c_sd,H1A1c_sd,H1A2c_sd,H1A3c_sd,H42Kc_sd,H2KH5Kc_sd,CPP_sd,Energy_sd,HNR05_sd,HNR15_sd,HNR25_sd,HNR35_sd,sF0_sd,sF1_sd,sF2_sd,sF3_sd,sF4_sd,sB1_sd,sB2_sd,sB3_sd,sB4_sd,session,repetition,comb_no,rs
P0002,AC_P0002_S03_R01_BRT_HDM.mat,BRT,c,10.463891304347825,4.6953695652173915,-2.9477826086956522,-16.942086956521738,-19.95063043478261,-8.239508695652173,-7.235443478260869,5.768521739130435,7.643152173913044,27.406004347826087,30.41448695652174,18.703408695652175,4.287586956521739,21.25031304347826,18.4674,0.41053478260869564,12.301352173913044,20.732921739130436,27.1192,30.599304347826088,100.40823913043478,526.203447826087,1454.277704347826,2665.898365217391,3840.686460869565,193.7978347826087,241.2656608695652,286.6339391304348,396.10459565217394,7.938733095576784,8.258811857616468,8.647900217949378,9.445937212710376,6.991549575412108,8.79565889190337,11.728268390704129,1.6759462704013133,3.5309238172102853,5.244036740132428,6.410262632644608,9.425943745872916,8.11422865858774,13.087968572036834,1.6880530492088308,0.19399357597227668,2.4805331027190927,3.0686964791560496,3.486131770264953,4.168637597331404,8.62330750126332,218.4217373809647,377.70876575237565,223.3112692971935,392.87191833135483,154.99276653770616,134.67980518519812,179.45570899769467,197.24652462970084,S03,R01,S03R01c,S03R01
P0002,AC_P0002_S03_R01_BRT_HDM.mat,BRT,d,10.605755681818183,3.5255511363636365,-5.171659090909091,-19.293238636363636,-22.017369318181817,-9.061142045454545,-8.553210227272727,7.080210227272727,8.697227272727273,29.898988636363637,32.62311931818182,19.666863636363637,3.381590909090909,19.6729375,17.604545454545455,0.4662386363636364,12.128068181818183,20.537210227272727,26.97568181818182,30.317267045454546,103.47940909090909,484.9528693181818,1484.338784090909,2695.1941022727274,3760.482511363636,224.86954545454546,265.5046306818182,265.1134659090909,439.8964715909091,8.420995886301714,7.198590245930012,5.956094292425175,7.598979457035107,6.546377229318439,6.617493507989201,7.469050791182655,2.452563318211716,2.8887009763748637,4.80213260004777,5.697140437845899,9.594802393774684,7.058626448556386,6.243411113583206,0.9307240549666191,0.3080780233018227,4.397405617719754,5.454391200398127,5.271331192230462,4.707436421207173,11.58664141859568,162.0705071573832,348.1284915462745,270.58780362285535,332.5179112499912,138.1261864199262,177.8428653661106,145.08045834497284,248.16629775873915,S03,R01,S03R01d,S03R01
P0002,AC_P0002_S03_R01_BRT_HDM.mat,BRT,e,11.301146892655368,5.493966101694915,-0.7085254237288136,-17.05022033898305,-18.559909604519774,-5.4741638418079095,-3.4337570621468925,5.80716384180791,6.202406779661017,28.35135593220339,29.861045197740115,16.775310734463275,2.7252937853107344,25.72945197740113,18.717265536723165,0.4472090395480226,12.214463276836158,21.244977401129944,28.42711299435028,31.94725988700565,103.08200564971752,461.27881355932203,1465.4107966101694,2809.957474576271,3786.949242937853,261.1228870056497,202.69670056497176,295.8075988700565,340.9991016949152,8.157292258443581,8.61461826430826,10.658625022758349,11.759839855319706,9.470688223334163,11.488340480740133,12.43054792147739,2.227499212132025,5.533925728626449,7.031230765055012,6.229000249765762,8.960154238446965,7.808900993098707,9.960664403679985,1.8139074355576812,0.32074964806840256,4.307176954601009,4.1535092103966775,3.4207109655577455,3.276306257577063,15.302188952704972,220.92868446507964,336.641460658128,269.7001456270899,370.0051806539685,165.2481278736571,124.43517643004681,182.88973710511465,193.5494486866307,S03,R01,S03R01e,S03R01
P0002,AC_P0002_S03_R01_BRT_HDM.mat,BRT,f,9.195698198198198,2.404752252252252,-4.2419864864864865,-15.566234234234233,-20.162945945945946,-8.33663063063063,-9.776198198198198,6.790900900900901,6.646774774774775,24.761959459459458,29.35865765765766,17.532297297297298,5.534225225225225,19.441445945945947,17.093355855855854,0.25563513513513514,11.299418918918919,23.44486036036036,29.299162162162162,32.00514864864865,102.2224954954955,397.46011711711714,1668.283990990991,2755.1840315315317,3730.910162162162,201.4003018018018,286.02612612612614,288.32153603603604,374.6154234234234,6.791004582780456,6.382920994537392,6.83605448871403,8.412047351909546,5.5405644432680425,6.5523922175378955,5.85516501434034,2.607697524498423,5.16266163014923,6.045741853148389,5.986903522838302,9.458646998032346,6.334111098335554,7.870711541325104,0.7734561762013511,0.14013415430713286,2.9651222022695096,2.6495666807606777,2.912164097237749,3.247285676202737,6.83517504649802,163.37460097057289,339.68974281758204,247.52641771294722,361.6678503401135,173.71363775804923,215.9897453818159,182.13050593766425,194.47816796095356,S03,R01,S03R01f,S03R01
P0002,AC_P0002_S03_R01_CRK_HDM.mat,CRK,a,9.469031914893616,6.649276595744681,-2.536005319148936,-13.463265957446808,-17.602563829787233,-5.670946808510639,-5.380712765957447,2.819728723404255,9.185313829787233,22.932297872340424,27.071632978723404,15.139994680851064,2.84475,25.005606382978723,18.771356382978723,0.3723882978723404,10.163968085106383,21.717409574468086,27.299601063829787,30.642547872340426,83.27009574468084,437.453920212766,1495.4592872340424,2635.6900904255317,3835.632930851064,113.12475531914893,220.58098404255318,286.0042393617021,331.2799414893617,5.997023838435369,7.29988113727017,5.815606995137884,9.186759390558315,7.951790630156864,8.367890958823486,7.866067551146154,1.8607866503446964,3.4537745533966264,5.617309436124373,5.7881293514087275,9.11462868815654,5.729594337186236,7.259677946508224,1.96629619672992,0.1676655483962415,4.038922484178248,4.1743428747085165,4.704779655844931,4.977211904800675,10.67988228576714,169.22808524515742,299.33759103377974,303.3350088302898,380.64518030996936,73.13988338357035,230.91535567130921,189.08184908321712,190.9257153888668,S03,R01,S03R01a,S03R01
P0002,AC_P0002_S03_R01_CRK_HDM.mat,CRK,b,9.894831081081081,7.944256756756757,0.10727702702702704,-9.90279054054054,-16.73600675675676,-6.310452702702703,-6.896858108108108,1.950614864864865,7.836945945945946,19.797628378378377,26.63083108108108,16.20522972972973,7.004168918918919,24.253493243243245,18.587486486486487,0.47916891891891894,7.487831081081081,22.299567567567568,27.855148648648647,30.41856081081081,86.1198581081081,403.98775675675677,1724.3652837837838,2698.769283783784,3567.2683851351353,96.09689864864865,200.7904391891892,182.42627702702703,257.5435472972973,6.1882520444653935,6.971377620931713,6.386253347675235,9.661493758715876,6.285731524323355,6.248244746543923,8.165191905722777,1.6551442813720154,3.1373020186526444,4.951425693512209,3.8379006190557465,5.672917633588336,6.980692159499233,9.306701598644525,1.4392950064050112,0.377110521494631,3.8277296540646164,5.847477765660453,4.542104572832112,3.763378006085099,21.14306537896493,178.98182228130796,436.8183512858586,239.95523779422882,224.77025130069111,63.788237956660225,197.0910610266963,126.80209911532216,179.86490051998965,S03,R01,S03R01b,S03R01
P0002,AC_P0002_S03_R01_CRK_HDM.mat,CRK,c,8.985568181818183,6.6786875,-2.381096590909091,-13.843056818181818,-18.633545454545455,-5.477017045454545,-4.4918125,2.3068636363636363,9.059795454545455,22.828676136363637,27.61914772727273,14.462613636363637,2.110721590909091,24.60743181818182,18.872767045454545,0.3990340909090909,9.372289772727273,18.67040340909091,25.589704545454545,29.04075,81.85072727272727,536.0630227272727,1303.602221590909,2582.256125,3764.4770909090907,136.26273295454544,219.11166477272727,265.8512102272727,366.39426704545457,5.422303976925475,6.767081936134447,5.464563656012882,8.17420502991202,5.68120422628682,7.9933402633331,11.182843969175666,1.9780147893817648,3.038266464977651,4.218145449324364,3.9875222268321613,6.7187396776169575,8.493833130776354,13.401251088969655,1.4275794807973061,0.20630736840874167,3.167814507756404,4.546976578128092,5.199812557410873,5.4089571622316575,13.818344598583248,191.64462358369624,425.2340823422342,236.81052000822757,348.51215872266863,135.09168969137642,130.77273785947943,207.82628252149468,252.41991464696224,S03,R01,S03R01c,S03R01
P0002,AC_P0002_S03_R01_CRK_HDM.mat,CRK,d,8.113733333333334,6.907,-1.6433012048192772,-13.22705421686747,-20.45729518072289,-9.322319277108434,-7.71116265060241,1.1578253012048192,8.550289156626507,21.291867469879517,28.522132530120484,17.387132530120482,6.067843373493976,21.907343373493976,19.155506024096386,0.422144578313253,8.014325301204819,19.548018072289157,26.103397590361446,29.793493975903615,77.53170481927711,425.1156204819277,1446.6810542168676,2577.350734939759,3762.7822710843375,87.13278313253012,268.8707590361446,293.9930120481928,408.36848795180725,5.533682617073739,6.5807327841022065,5.168913040264531,8.075651265419966,4.715877928186054,5.669438563448505,7.2528585756816595,2.032508060938557,2.563077397618874,3.8914437603420504,3.7207511045929045,6.621075353968974,7.366418338579192,7.762336863626208,1.923454936800674,0.2856734364685672,3.1128541949459074,3.505014626646335,3.2979020620177346,3.35467992917897,9.889228601388588,133.9712492874156,348.7061416888413,175.2367303377251,446.15702380910557,62.34104712423928,259.39142414917177,208.76758155419566,224.47772435437338,S03,R01,S03R01d,S03R01
P0002,AC_P0002_S03_R01_CRK_HDM.mat,CRK,e,9.7175,8.353425531914894,-1.5527340425531915,-13.894340425531915,-19.320760638297873,-5.262148936170212,-3.253494680851064,1.3640904255319148,9.90613829787234,23.61193085106383,29.0383085106383,14.979654255319149,1.7007553191489362,27.725244680851063,18.515606382978724,0.29338829787234044,7.278021276595744,17.869898936170213,26.235505319148935,29.74681914893617,74.97383510638298,416.75756914893617,1339.679984042553,2715.8465744680852,3805.932962765957,170.69904787234043,244.05568617021277,313.0436010638298,419.1940372340426,5.330130322673592,6.583362804673175,5.712065215882314,9.091991000549822,6.254225544086441,7.302375969588858,8.593173826458782,2.3640254433047736,2.77796955474346,5.641075422796095,2.7682476803603087,5.381759488306941,5.970098814446008,6.915485739991445,1.1930160916933408,0.15366772011250085,4.197449760452589,4.739753087659469,4.251055988970497,4.145014499017406,14.235478675562593,157.41430804302271,374.9134563053995,195.34662723411196,464.0952642916421,120.39546424794823,184.88969694487096,190.95072626639453,222.6224165852831,S03,R01,S03R01e,S03R01
P0002,AC_P0002_S03_R01_CRK_HDM.mat,CRK,f,8.244552511415526,6.359511415525114,-3.631497716894977,-13.841059360730593,-19.555013698630137,-8.919383561643835,-9.046575342465754,1.8850502283105022,9.990954337899543,22.085570776255707,27.799575342465754,17.16394520547945,5.415086757990868,20.251771689497716,18.47797716894977,0.26593150684931505,8.6965296803652965,22.353977168949772,27.6512100456621,30.364593607305935,76.4622100456621,422.99788584474885,1635.9104337899544,2630.636420091324,3704.3323150684932,93.71085388127854,240.1350821917808,218.22504566210046,297.35121004566213,4.995523992933376,6.229765753442018,5.606382000992245,7.519934013053593,5.11726272557544,4.180120183833017,4.172065314513128,1.6690875857860716,2.8550901458666194,4.400420359222247,3.2179204219145223,6.092472978765174,4.686244482061252,6.452039123865577,1.2997120409477665,0.12691462080958965,3.5675160315803662,3.101176337099888,3.5144182680804925,3.444291929224411,11.07403322811205,122.00388746325856,389.40601420384803,269.4261262218881,446.96598043965486,77.9666077398242,201.22744069035758,171.95598885318,157.65938183093792,S03,R01,S03R01f,S03R01
P0002,AC_P0002_S03_R01_MOD_HDM.mat,MOD,a,11.686026315789473,6.624679824561404,2.02609649122807,-7.868526315789474,-11.544122807017544,2.123982456140351,2.4878903508771932,5.06134649122807,4.598618421052632,19.55457894736842,23.23009649122807,9.562013157894738,-0.4618640350877193,28.712285087719298,18.457087719298247,1.2675350877192983,10.934828947368421,22.225337719298246,27.081298245614036,30.830368421052633,118.60046929824561,372.37427192982454,1300.7097280701755,2518.8764210526315,3677.8638289473683,159.7412807017544,290.9739605263158,337.43600877192983,355.68237280701754,7.3026195028105265,7.5205716179631414,9.047899674470468,11.859134839079243,10.92726575998119,13.663807353756562,16.09833669743702,1.9552610871856793,4.105232990003641,5.98419138159344,7.439591564234612,11.674275505440097,11.407101118345686,16.534585819764047,1.448366198257128,0.9701649451458552,4.637847541309124,4.962213161295115,5.2871943825900765,5.402342108765767,20.822220831926227,169.88155328269372,588.2971107453575,576.6368047271569,474.52814132852683,114.12197539046623,219.9260684694822,210.9915716404005,178.3068119642174,S03,R01,S03R01a,S03R01
P0002,AC_P0002_S03_R01_MOD_HDM.mat,MOD,b,11.360108490566038,6.122929245283019,1.0050566037735849,-9.425910377358491,-13.81504245283019,-4.839207547169812,-6.881768867924528,5.237188679245283,5.117919811320755,20.786004716981132,25.17517924528302,16.199320754716982,7.886811320754717,19.575816037735848,18.35448113207547,1.6941415094339622,10.410306603773584,22.197943396226414,27.12377830188679,30.04673113207547,119.47430660377358,415.6876745283019,1783.8678066037735,2848.2773679245283,3814.0544811320756,129.54393396226416,270.8421462264151,349.92887264150943,345.9235849056604,8.364324003785764,8.54379082871461,9.93302622885551,11.703218837271528,8.389642421196221,8.732658744245642,10.189345343507755,1.969348385572621,4.3327652092478095,4.908455748410172,4.131378807279169,7.288784390222428,6.89797841683438,8.77757285807379,1.5066640136006704,1.8155333186325744,4.421939433753652,4.668253521891043,4.046724106394089,4.219904065347027,26.124027537906233,163.08603089915024,496.2032289473418,385.661044555484,273.41634458763275,116.24603053535999,212.60930569951694,242.5303370277698,195.8151500160978,S03,R01,S03R01b,S03R01
P0002,AC_P0002_S03_R01_MOD_HDM.mat,MOD,c,9.436233183856503,5.931278026905829,-0.3574977578475336,-11.730291479820627,-15.293031390134528,-3.7637668161434976,-2.5512331838565023,3.504964125560538,6.288708520179372,21.16655605381166,24.72926457399103,13.200013452914797,2.193793721973094,23.87070403587444,18.652466367713004,1.2308744394618834,10.966946188340808,19.970336322869954,25.788793721973093,29.14235874439462,115.65789237668162,487.73291031390136,1410.5226502242153,2766.8735560538116,3823.5629686098655,149.1512869955157,288.9992197309417,358.05908071748877,388.8827264573991,7.327727412128636,8.011478843802509,8.71841008517512,10.283464935580977,7.95368136668763,10.927780634833315,13.826462668968203,2.0540992455134535,2.515911557310065,4.5422529964771865,5.393399049167339,9.213315524297899,9.713647140856905,14.095912568444652,1.5849975580419389,0.8514640610305281,4.229865793109977,4.6473184546370225,4.740902104881361,4.7985289521849275,17.88359652662472,208.37403851198383,466.8358212617755,385.0596135293171,299.53083652610883,135.42834931873216,197.0037578126782,185.07081548451006,222.30466891975962,S03,R01,S03R01c,S03R01
P0002,AC_P0002_S03_R01_MOD_HDM.mat,MOD,d,9.27804081632653,4.584336734693878,-1.6848775510204081,-11.708005102040817,-17.201938775510204,-3.957204081632653,-4.997857142857143,4.693668367346938,6.269290816326531,20.986020408163267,26.47998469387755,13.235204081632652,3.3129948979591837,21.944663265306122,18.42408163265306,1.6989132653061225,12.410535714285714,22.63625,28.83287755102041,31.89583163265306,119.97603571428571,434.04825,1513.0712857142858,2905.6903469387753,3785.234719387755,125.66192346938776,227.6245663265306,371.03025,405.9582193877551,8.767074726490241,9.565407964486088,9.953558240471988,10.306348220192799,6.893104030530768,7.71199431715822,9.822058872370278,2.4170673451507807,4.984095280617557,4.910366775124648,4.767073424076218,9.377994769490899,6.754461638473852,8.547053298719767,1.8395769785384364,2.015626646245256,3.877259663235601,3.535468889767356,2.9745981077917185,2.852946798144951,18.920830515564532,157.89902744892595,439.2538939210559,320.7645350362755,345.0871876846493,91.72489241449414,161.65496748080838,184.10843260408268,221.86265154279073,S03,R01,S03R01d,S03R01
P0002,AC_P0002_S03_R01_MOD_HDM.mat,MOD,e,10.870553072625698,6.705804469273743,0.6079217877094972,-11.470139664804469,-16.06154189944134,-1.1956927374301676,-0.9446368715083798,4.164770949720671,6.097882681564246,22.340737430167597,26.932067039106144,12.066290502793295,1.5525195530726257,26.878513966480448,18.85749162011173,1.3003743016759777,10.067391061452515,20.24127374301676,27.35777094972067,30.845564245810056,119.16431843575418,414.7795530726257,1455.4889776536313,2852.994374301676,3804.8996089385473,205.31158659217877,309.6222067039106,372.0010167597765,354.4839273743017,8.174190495688727,9.210101008411822,9.887437039929386,11.023861676694834,8.036874614891149,11.345996967722852,12.06477003124066,3.062148569709113,5.779710695364788,5.937912889799709,4.916493039196666,10.718952883858105,7.780923396532407,10.18046724240495,1.852898432091863,1.3133255283366838,5.726661858117958,4.594467813801671,3.6356432066269804,3.6193217674368974,24.731854363617735,161.799304216158,389.1083587823614,298.71906071559704,337.78836761888755,164.8468165005885,197.63263875906927,235.0419297392136,187.60067208760051,S03,R01,S03R01e,S03R01
